"edad","comunidad","Sexo","fecha","Total"
"56 años","Balears","Mujeres","2015","7,090.00"
"56 años","Balears","Mujeres","2014","6,975.00"
"56 años","Balears","Mujeres","2013","6,483.00"
"56 años","Balears","Mujeres","2012","6,511.18"
"56 años","Balears","Mujeres","2011","6,215.10"
"56 años","Balears","Mujeres","2010","6,097.09"
"56 años","Canarias","Mujeres","2022","18,443.00"
"56 años","Canarias","Mujeres","2021","18,083.00"
"56 años","Canarias","Mujeres","2020","17,095.00"
"56 años","Canarias","Mujeres","2019","16,485.00"
"56 años","Canarias","Mujeres","2018","15,685.00"
"56 años","Canarias","Mujeres","2017","15,061.00"
"56 años","Canarias","Mujeres","2016","13,844.00"
"56 años","Canarias","Mujeres","2015","13,509.00"
"56 años","Canarias","Mujeres","2014","13,118.00"
"56 años","Canarias","Mujeres","2013","12,832.00"
"56 años","Canarias","Mujeres","2012","12,393.58"
"56 años","Canarias","Mujeres","2011","12,098.45"
"56 años","Canarias","Mujeres","2010","11,612.85"
"56 años","Cantabria","Mujeres","2022","4,693.00"
"56 años","Cantabria","Mujeres","2021","4,472.00"
"56 años","Cantabria","Mujeres","2020","4,595.00"
"56 años","Cantabria","Mujeres","2019","4,408.00"
"56 años","Cantabria","Mujeres","2018","4,435.00"
"56 años","Cantabria","Mujeres","2017","4,520.00"
"56 años","Cantabria","Mujeres","2016","4,658.00"
"56 años","Cantabria","Mujeres","2015","4,467.00"
"56 años","Cantabria","Mujeres","2014","4,509.00"
"56 años","Cantabria","Mujeres","2013","4,062.00"
"56 años","Cantabria","Mujeres","2012","4,032.52"
"56 años","Cantabria","Mujeres","2011","3,949.19"
"56 años","Cantabria","Mujeres","2010","3,965.59"
"56 años","Castilla y León","Mujeres","2022","19,210.00"
"56 años","Castilla y León","Mujeres","2021","19,939.00"
"56 años","Castilla y León","Mujeres","2020","18,875.00"
"56 años","Castilla y León","Mujeres","2019","18,947.00"
"56 años","Castilla y León","Mujeres","2018","18,515.00"
"56 años","Castilla y León","Mujeres","2017","18,936.00"
"56 años","Castilla y León","Mujeres","2016","18,408.00"
"56 años","Castilla y León","Mujeres","2015","17,920.00"
"56 años","Castilla y León","Mujeres","2014","17,934.00"
"56 años","Castilla y León","Mujeres","2013","16,947.00"
"56 años","Castilla y León","Mujeres","2012","16,039.95"
"56 años","Castilla y León","Mujeres","2011","15,292.04"
"56 años","Castilla y León","Mujeres","2010","15,196.45"
"56 años","Castilla - La Mancha","Mujeres","2022","15,341.00"
"56 años","Castilla - La Mancha","Mujeres","2021","15,607.00"
"56 años","Castilla - La Mancha","Mujeres","2020","14,904.00"
"56 años","Castilla - La Mancha","Mujeres","2019","14,287.00"
"56 años","Castilla - La Mancha","Mujeres","2018","14,070.00"
"56 años","Castilla - La Mancha","Mujeres","2017","14,137.00"
"56 años","Castilla - La Mancha","Mujeres","2016","13,612.00"
"56 años","Castilla - La Mancha","Mujeres","2015","12,978.00"
"56 años","Castilla - La Mancha","Mujeres","2014","12,597.00"
"56 años","Castilla - La Mancha","Mujeres","2013","11,299.00"
"56 años","Castilla - La Mancha","Mujeres","2012","10,763.33"
"56 años","Castilla - La Mancha","Mujeres","2011","10,270.19"
"56 años","Castilla - La Mancha","Mujeres","2010","10,145.82"
"56 años","Cataluña","Mujeres","2022","55,431.00"
"56 años","Cataluña","Mujeres","2021","55,774.00"
"56 años","Cataluña","Mujeres","2020","52,906.00"
"56 años","Cataluña","Mujeres","2019","51,451.00"
"56 años","Cataluña","Mujeres","2018","50,328.00"
"56 años","Cataluña","Mujeres","2017","50,470.00"
"56 años","Cataluña","Mujeres","2016","49,878.00"
"56 años","Cataluña","Mujeres","2015","49,308.00"
"56 años","Cataluña","Mujeres","2014","48,330.00"
"56 años","Cataluña","Mujeres","2013","45,773.00"
"56 años","Cataluña","Mujeres","2012","44,952.50"
"56 años","Cataluña","Mujeres","2011","43,931.06"
"56 años","Cataluña","Mujeres","2010","43,622.46"
"56 años","Comunitat Valenciana","Mujeres","2022","38,385.00"
"56 años","Comunitat Valenciana","Mujeres","2021","39,220.00"
"56 años","Comunitat Valenciana","Mujeres","2020","36,627.00"
"56 años","Comunitat Valenciana","Mujeres","2019","35,640.00"
"56 años","Comunitat Valenciana","Mujeres","2018","34,666.00"
"56 años","Comunitat Valenciana","Mujeres","2017","35,077.00"
"56 años","Comunitat Valenciana","Mujeres","2016","34,480.00"
"56 años","Comunitat Valenciana","Mujeres","2015","33,259.00"
"56 años","Comunitat Valenciana","Mujeres","2014","32,553.00"
"56 años","Comunitat Valenciana","Mujeres","2013","30,438.00"
"56 años","Comunitat Valenciana","Mujeres","2012","30,318.60"
"56 años","Comunitat Valenciana","Mujeres","2011","28,857.31"
"56 años","Comunitat Valenciana","Mujeres","2010","28,824.28"
"56 años","Extremadura","Mujeres","2022","8,559.00"
"56 años","Extremadura","Mujeres","2021","8,857.00"
"56 años","Extremadura","Mujeres","2020","8,459.00"
"56 años","Extremadura","Mujeres","2019","8,226.00"
"56 años","Extremadura","Mujeres","2018","8,036.00"
"56 años","Extremadura","Mujeres","2017","7,967.00"
"56 años","Extremadura","Mujeres","2016","7,716.00"
"56 años","Extremadura","Mujeres","2015","7,395.00"
"56 años","Extremadura","Mujeres","2014","6,970.00"
"56 años","Extremadura","Mujeres","2013","6,370.00"
"56 años","Extremadura","Mujeres","2012","6,188.97"
"56 años","Extremadura","Mujeres","2011","5,778.08"
"56 años","Extremadura","Mujeres","2010","5,823.88"
"56 años","Galicia","Mujeres","2022","20,843.00"
"56 años","Galicia","Mujeres","2021","20,653.00"
"56 años","Galicia","Mujeres","2020","20,180.00"
"56 años","Galicia","Mujeres","2019","19,860.00"
"56 años","Galicia","Mujeres","2018","20,033.00"
"56 años","Galicia","Mujeres","2017","20,202.00"
"56 años","Galicia","Mujeres","2016","19,724.00"
"56 años","Galicia","Mujeres","2015","19,685.00"
"56 años","Galicia","Mujeres","2014","19,299.00"
"56 años","Galicia","Mujeres","2013","18,900.00"
"56 años","Galicia","Mujeres","2012","17,855.26"
"56 años","Galicia","Mujeres","2011","17,733.30"
"56 años","Galicia","Mujeres","2010","17,773.08"
"56 años","Madrid","Mujeres","2022","50,929.00"
"56 años","Madrid","Mujeres","2021","51,472.00"
"56 años","Madrid","Mujeres","2020","49,270.00"
"56 años","Madrid","Mujeres","2019","47,292.00"
"56 años","Madrid","Mujeres","2018","45,230.00"
"56 años","Madrid","Mujeres","2017","45,170.00"
"56 años","Madrid","Mujeres","2016","43,899.00"
"56 años","Madrid","Mujeres","2015","43,086.00"
"56 años","Madrid","Mujeres","2014","42,714.00"
"56 años","Madrid","Mujeres","2013","40,263.00"
"56 años","Madrid","Mujeres","2012","39,401.93"
"56 años","Madrid","Mujeres","2011","37,622.23"
"56 años","Madrid","Mujeres","2010","37,763.98"
"56 años","Murcia","Mujeres","2022","10,829.00"
"56 años","Murcia","Mujeres","2021","10,913.00"
"56 años","Murcia","Mujeres","2020","10,268.00"
"56 años","Murcia","Mujeres","2019","9,444.00"
"56 años","Murcia","Mujeres","2018","9,454.00"
"56 años","Murcia","Mujeres","2017","9,433.00"
"56 años","Murcia","Mujeres","2016","9,176.00"
"56 años","Murcia","Mujeres","2015","9,014.00"
"56 años","Murcia","Mujeres","2014","8,645.00"
"56 años","Murcia","Mujeres","2013","7,677.00"
"56 años","Murcia","Mujeres","2012","7,605.33"
"56 años","Murcia","Mujeres","2011","7,147.68"
"56 años","Murcia","Mujeres","2010","7,195.08"
"56 años","Navarra","Mujeres","2022","4,803.00"
"56 años","Navarra","Mujeres","2021","4,915.00"
"56 años","Navarra","Mujeres","2020","4,636.00"
"56 años","Navarra","Mujeres","2019","4,578.00"
"56 años","Navarra","Mujeres","2018","4,469.00"
"56 años","Navarra","Mujeres","2017","4,362.00"
"56 años","Navarra","Mujeres","2016","4,248.00"
"56 años","Navarra","Mujeres","2015","4,105.00"
"56 años","Navarra","Mujeres","2014","4,207.00"
"56 años","Navarra","Mujeres","2013","4,039.00"
"56 años","Navarra","Mujeres","2012","3,777.40"
"56 años","Navarra","Mujeres","2011","3,629.88"
"56 años","Navarra","Mujeres","2010","3,659.23"
"56 años","País Vasco","Mujeres","2022","17,532.00"
"56 años","País Vasco","Mujeres","2021","17,825.00"
"56 años","País Vasco","Mujeres","2020","17,304.00"
"56 años","País Vasco","Mujeres","2019","16,855.00"
"56 años","País Vasco","Mujeres","2018","16,618.00"
"56 años","País Vasco","Mujeres","2017","16,843.00"
"56 años","País Vasco","Mujeres","2016","16,837.00"
"56 años","País Vasco","Mujeres","2015","16,404.00"
"56 años","País Vasco","Mujeres","2014","16,069.00"
"56 años","País Vasco","Mujeres","2013","15,412.00"
"56 años","País Vasco","Mujeres","2012","15,017.11"
"56 años","País Vasco","Mujeres","2011","14,520.12"
"56 años","País Vasco","Mujeres","2010","14,452.18"
"56 años","Rioja","Mujeres","2022","2,372.00"
"56 años","Rioja","Mujeres","2021","2,377.00"
"56 años","Rioja","Mujeres","2020","2,300.00"
"56 años","Rioja","Mujeres","2019","2,261.00"
"56 años","Rioja","Mujeres","2018","2,320.00"
"56 años","Rioja","Mujeres","2017","2,222.00"
"56 años","Rioja","Mujeres","2016","2,306.00"
"56 años","Rioja","Mujeres","2015","2,159.00"
"56 años","Rioja","Mujeres","2014","2,113.00"
"56 años","Rioja","Mujeres","2013","2,066.00"
"56 años","Rioja","Mujeres","2012","1,969.45"
"56 años","Rioja","Mujeres","2011","1,798.46"
"56 años","Rioja","Mujeres","2010","1,781.08"
"56 años","Ceuta","Mujeres","2022","507"
"56 años","Ceuta","Mujeres","2021","629"
"56 años","Ceuta","Mujeres","2020","533"
"56 años","Ceuta","Mujeres","2019","584"
"56 años","Ceuta","Mujeres","2018","535"
"56 años","Ceuta","Mujeres","2017","576"
"56 años","Ceuta","Mujeres","2016","513"
"56 años","Ceuta","Mujeres","2015","523"
"56 años","Ceuta","Mujeres","2014","487"
"56 años","Ceuta","Mujeres","2013","460"
"56 años","Ceuta","Mujeres","2012","440.67"
"56 años","Ceuta","Mujeres","2011","412.01"
"56 años","Ceuta","Mujeres","2010","397.39"
"56 años","Melilla","Mujeres","2022","555"
"56 años","Melilla","Mujeres","2021","536"
"56 años","Melilla","Mujeres","2020","473"
"56 años","Melilla","Mujeres","2019","508"
"56 años","Melilla","Mujeres","2018","492"
"56 años","Melilla","Mujeres","2017","546"
"56 años","Melilla","Mujeres","2016","501"
"56 años","Melilla","Mujeres","2015","495"
"56 años","Melilla","Mujeres","2014","469"
"56 años","Melilla","Mujeres","2013","450"
"56 años","Melilla","Mujeres","2012","402.51"
"56 años","Melilla","Mujeres","2011","366.27"
"56 años","Melilla","Mujeres","2010","344.1"
"57 años","Andalucía","Mujeres","2022","67,486.00"
"57 años","Andalucía","Mujeres","2021","63,154.00"
"57 años","Andalucía","Mujeres","2020","59,671.00"
"57 años","Andalucía","Mujeres","2019","57,841.00"
"57 años","Andalucía","Mujeres","2018","58,165.00"
"57 años","Andalucía","Mujeres","2017","56,200.00"
"57 años","Andalucía","Mujeres","2016","55,701.00"
"57 años","Andalucía","Mujeres","2015","54,046.00"
"57 años","Andalucía","Mujeres","2014","48,944.00"
"57 años","Andalucía","Mujeres","2013","48,014.00"
"57 años","Andalucía","Mujeres","2012","45,380.59"
"57 años","Andalucía","Mujeres","2011","45,537.86"
"57 años","Andalucía","Mujeres","2010","44,739.51"
"57 años","Aragón","Mujeres","2022","9,953.00"
"57 años","Aragón","Mujeres","2021","9,647.00"
"57 años","Aragón","Mujeres","2020","9,450.00"
"57 años","Aragón","Mujeres","2019","9,427.00"
"57 años","Aragón","Mujeres","2018","9,552.00"
"57 años","Aragón","Mujeres","2017","9,149.00"
"57 años","Aragón","Mujeres","2016","8,976.00"
"57 años","Aragón","Mujeres","2015","8,879.00"
"57 años","Aragón","Mujeres","2014","8,449.00"
"57 años","Aragón","Mujeres","2013","8,216.00"
"57 años","Aragón","Mujeres","2012","7,717.50"
"57 años","Aragón","Mujeres","2011","7,811.72"
"57 años","Aragón","Mujeres","2010","7,918.38"
"57 años","Asturias","Mujeres","2022","8,562.00"
"57 años","Asturias","Mujeres","2021","8,329.00"
"57 años","Asturias","Mujeres","2020","8,392.00"
"57 años","Asturias","Mujeres","2019","8,384.00"
"57 años","Asturias","Mujeres","2018","8,647.00"
"57 años","Asturias","Mujeres","2017","8,733.00"
"57 años","Asturias","Mujeres","2016","8,700.00"
"57 años","Asturias","Mujeres","2015","8,655.00"
"57 años","Asturias","Mujeres","2014","8,542.00"
"57 años","Asturias","Mujeres","2013","8,225.00"
"57 años","Asturias","Mujeres","2012","7,883.51"
"57 años","Asturias","Mujeres","2011","7,949.44"
"57 años","Asturias","Mujeres","2010","7,831.29"
"57 años","Balears","Mujeres","2022","8,433.00"
"57 años","Balears","Mujeres","2021","8,046.00"
"57 años","Balears","Mujeres","2020","7,674.00"
"57 años","Balears","Mujeres","2019","7,390.00"
"57 años","Balears","Mujeres","2018","7,554.00"
"57 años","Balears","Mujeres","2017","7,035.00"
"57 años","Balears","Mujeres","2016","7,033.00"
"57 años","Balears","Mujeres","2015","6,929.00"
"57 años","Balears","Mujeres","2014","6,422.00"
"57 años","Balears","Mujeres","2013","6,470.00"
"57 años","Balears","Mujeres","2012","6,203.54"
"57 años","Balears","Mujeres","2011","6,076.48"
"57 años","Balears","Mujeres","2010","6,125.38"
"57 años","Canarias","Mujeres","2022","18,105.00"
"57 años","Canarias","Mujeres","2021","17,052.00"
"57 años","Canarias","Mujeres","2020","16,568.00"
"57 años","Canarias","Mujeres","2019","15,773.00"
"57 años","Canarias","Mujeres","2018","15,108.00"
"57 años","Canarias","Mujeres","2017","13,826.00"
"57 años","Canarias","Mujeres","2016","13,406.00"
"57 años","Canarias","Mujeres","2015","13,040.00"
"57 años","Canarias","Mujeres","2014","12,787.00"
"57 años","Canarias","Mujeres","2013","12,419.00"
"57 años","Canarias","Mujeres","2012","12,145.88"
"57 años","Canarias","Mujeres","2011","11,678.20"
"57 años","Canarias","Mujeres","2010","11,204.65"
"57 años","Cantabria","Mujeres","2022","4,480.00"
"57 años","Cantabria","Mujeres","2021","4,603.00"
"57 años","Cantabria","Mujeres","2020","4,406.00"
"57 años","Cantabria","Mujeres","2019","4,447.00"
"57 años","Cantabria","Mujeres","2018","4,511.00"
"57 años","Cantabria","Mujeres","2017","4,654.00"
"57 años","Cantabria","Mujeres","2016","4,440.00"
"57 años","Cantabria","Mujeres","2015","4,509.00"
"57 años","Cantabria","Mujeres","2014","4,052.00"
"57 años","Cantabria","Mujeres","2013","4,026.00"
"57 años","Cantabria","Mujeres","2012","3,952.96"
"57 años","Cantabria","Mujeres","2011","3,973.32"
"57 años","Cantabria","Mujeres","2010","3,825.48"
"57 años","Castilla y León","Mujeres","2022","19,984.00"
"57 años","Castilla y León","Mujeres","2021","18,899.00"
"57 años","Castilla y León","Mujeres","2020","18,951.00"
"57 años","Castilla y León","Mujeres","2019","18,499.00"
"57 años","Castilla y León","Mujeres","2018","18,871.00"
"57 años","Castilla y León","Mujeres","2017","18,348.00"
"57 años","Castilla y León","Mujeres","2016","17,870.00"
"57 años","Castilla y León","Mujeres","2015","17,850.00"
"57 años","Castilla y León","Mujeres","2014","16,885.00"
"57 años","Castilla y León","Mujeres","2013","15,972.00"
"57 años","Castilla y León","Mujeres","2012","15,237.34"
"57 años","Castilla y León","Mujeres","2011","15,204.74"
"57 años","Castilla y León","Mujeres","2010","14,850.17"
"57 años","Castilla - La Mancha","Mujeres","2022","15,646.00"
"57 años","Castilla - La Mancha","Mujeres","2021","14,913.00"
"57 años","Castilla - La Mancha","Mujeres","2020","14,306.00"
"57 años","Castilla - La Mancha","Mujeres","2019","14,066.00"
"57 años","Castilla - La Mancha","Mujeres","2018","14,113.00"
"57 años","Castilla - La Mancha","Mujeres","2017","13,578.00"
"57 años","Castilla - La Mancha","Mujeres","2016","12,934.00"
"57 años","Castilla - La Mancha","Mujeres","2015","12,535.00"
"57 años","Castilla - La Mancha","Mujeres","2014","11,273.00"
"57 años","Castilla - La Mancha","Mujeres","2013","10,700.00"
"57 años","Castilla - La Mancha","Mujeres","2012","10,265.26"
"57 años","Castilla - La Mancha","Mujeres","2011","10,170.68"
"57 años","Castilla - La Mancha","Mujeres","2010","10,287.90"
"57 años","Cataluña","Mujeres","2022","55,583.00"
"57 años","Cataluña","Mujeres","2021","52,820.00"
"57 años","Cataluña","Mujeres","2020","51,475.00"
"57 años","Cataluña","Mujeres","2019","50,339.00"
"57 años","Cataluña","Mujeres","2018","50,438.00"
"57 años","Cataluña","Mujeres","2017","49,769.00"
"57 años","Cataluña","Mujeres","2016","49,145.00"
"57 años","Cataluña","Mujeres","2015","48,037.00"
"57 años","Cataluña","Mujeres","2014","45,476.00"
"57 años","Cataluña","Mujeres","2013","44,720.00"
"57 años","Cataluña","Mujeres","2012","43,866.28"
"57 años","Cataluña","Mujeres","2011","43,520.78"
"57 años","Cataluña","Mujeres","2010","43,747.38"
"57 años","Comunitat Valenciana","Mujeres","2022","39,473.00"
"57 años","Comunitat Valenciana","Mujeres","2021","36,805.00"
"57 años","Comunitat Valenciana","Mujeres","2020","35,816.00"
"57 años","Comunitat Valenciana","Mujeres","2019","34,825.00"
"57 años","Comunitat Valenciana","Mujeres","2018","35,092.00"
"57 años","Comunitat Valenciana","Mujeres","2017","34,460.00"
"57 años","Comunitat Valenciana","Mujeres","2016","33,199.00"
"57 años","Comunitat Valenciana","Mujeres","2015","32,469.00"
"57 años","Comunitat Valenciana","Mujeres","2014","30,339.00"
"57 años","Comunitat Valenciana","Mujeres","2013","30,187.00"
"57 años","Comunitat Valenciana","Mujeres","2012","28,806.84"
"57 años","Comunitat Valenciana","Mujeres","2011","28,756.61"
"57 años","Comunitat Valenciana","Mujeres","2010","29,354.97"
"57 años","Extremadura","Mujeres","2022","8,848.00"
"57 años","Extremadura","Mujeres","2021","8,460.00"
"57 años","Extremadura","Mujeres","2020","8,219.00"
"57 años","Extremadura","Mujeres","2019","8,020.00"
"57 años","Extremadura","Mujeres","2018","7,943.00"
"57 años","Extremadura","Mujeres","2017","7,695.00"
"57 años","Extremadura","Mujeres","2016","7,392.00"
"57 años","Extremadura","Mujeres","2015","6,976.00"
"57 años","Extremadura","Mujeres","2014","6,371.00"
"57 años","Extremadura","Mujeres","2013","6,181.00"
"57 años","Extremadura","Mujeres","2012","5,778.29"
"57 años","Extremadura","Mujeres","2011","5,819.86"
"57 años","Extremadura","Mujeres","2010","5,797.26"
"57 años","Galicia","Mujeres","2022","20,654.00"
"57 años","Galicia","Mujeres","2021","20,172.00"
"57 años","Galicia","Mujeres","2020","19,940.00"
"57 años","Galicia","Mujeres","2019","20,037.00"
"57 años","Galicia","Mujeres","2018","20,202.00"
"57 años","Galicia","Mujeres","2017","19,693.00"
"57 años","Galicia","Mujeres","2016","19,632.00"
"57 años","Galicia","Mujeres","2015","19,247.00"
"57 años","Galicia","Mujeres","2014","18,863.00"
"57 años","Galicia","Mujeres","2013","17,817.00"
"57 años","Galicia","Mujeres","2012","17,685.99"
"57 años","Galicia","Mujeres","2011","17,756.10"
"57 años","Galicia","Mujeres","2010","17,863.38"
"57 años","Madrid","Mujeres","2022","51,283.00"
"57 años","Madrid","Mujeres","2021","49,077.00"
"57 años","Madrid","Mujeres","2020","47,409.00"
"57 años","Madrid","Mujeres","2019","45,307.00"
"57 años","Madrid","Mujeres","2018","45,120.00"
"57 años","Madrid","Mujeres","2017","43,773.00"
"57 años","Madrid","Mujeres","2016","42,948.00"
"57 años","Madrid","Mujeres","2015","42,465.00"
"57 años","Madrid","Mujeres","2014","39,873.00"
"57 años","Madrid","Mujeres","2013","39,040.00"
"57 años","Madrid","Mujeres","2012","37,521.53"
"57 años","Madrid","Mujeres","2011","37,537.64"
"57 años","Madrid","Mujeres","2010","37,249.16"
"57 años","Murcia","Mujeres","2022","10,949.00"
"57 años","Murcia","Mujeres","2021","10,274.00"
"57 años","Murcia","Mujeres","2020","9,488.00"
"57 años","Murcia","Mujeres","2019","9,453.00"
"57 años","Murcia","Mujeres","2018","9,392.00"
"57 años","Murcia","Mujeres","2017","9,164.00"
"57 años","Murcia","Mujeres","2016","9,000.00"
"57 años","Murcia","Mujeres","2015","8,589.00"
"57 años","Murcia","Mujeres","2014","7,632.00"
"57 años","Murcia","Mujeres","2013","7,561.00"
"57 años","Murcia","Mujeres","2012","7,132.63"
"57 años","Murcia","Mujeres","2011","7,202.73"
"57 años","Murcia","Mujeres","2010","7,159.32"
"57 años","Navarra","Mujeres","2022","4,893.00"
"57 años","Navarra","Mujeres","2021","4,630.00"
"57 años","Navarra","Mujeres","2020","4,590.00"
"57 años","Navarra","Mujeres","2019","4,461.00"
"57 años","Navarra","Mujeres","2018","4,367.00"
"57 años","Navarra","Mujeres","2017","4,249.00"
"57 años","Navarra","Mujeres","2016","4,101.00"
"57 años","Navarra","Mujeres","2015","4,199.00"
"57 años","Navarra","Mujeres","2014","4,001.00"
"57 años","Navarra","Mujeres","2013","3,738.00"
"57 años","Navarra","Mujeres","2012","3,635.30"
"57 años","Navarra","Mujeres","2011","3,647.66"
"57 años","Navarra","Mujeres","2010","3,635.27"
"57 años","País Vasco","Mujeres","2022","17,749.00"
"57 años","País Vasco","Mujeres","2021","17,285.00"
"57 años","País Vasco","Mujeres","2020","16,851.00"
"57 años","País Vasco","Mujeres","2019","16,590.00"
"57 años","País Vasco","Mujeres","2018","16,824.00"
"57 años","País Vasco","Mujeres","2017","16,794.00"
"57 años","País Vasco","Mujeres","2016","16,352.00"
"57 años","País Vasco","Mujeres","2015","16,015.00"
"57 años","País Vasco","Mujeres","2014","15,331.00"
"57 años","País Vasco","Mujeres","2013","14,938.00"
"57 años","País Vasco","Mujeres","2012","14,479.89"
"57 años","País Vasco","Mujeres","2011","14,388.85"
"57 años","País Vasco","Mujeres","2010","14,318.92"
"57 años","Rioja","Mujeres","2022","2,386.00"
"57 años","Rioja","Mujeres","2021","2,295.00"
"57 años","Rioja","Mujeres","2020","2,268.00"
"57 años","Rioja","Mujeres","2019","2,314.00"
"57 años","Rioja","Mujeres","2018","2,224.00"
"57 años","Rioja","Mujeres","2017","2,305.00"
"57 años","Rioja","Mujeres","2016","2,151.00"
"57 años","Rioja","Mujeres","2015","2,107.00"
"57 años","Rioja","Mujeres","2014","2,048.00"
"57 años","Rioja","Mujeres","2013","1,961.00"
"57 años","Rioja","Mujeres","2012","1,798.10"
"57 años","Rioja","Mujeres","2011","1,777.20"
"57 años","Rioja","Mujeres","2010","1,796.21"
"57 años","Ceuta","Mujeres","2022","611"
"57 años","Ceuta","Mujeres","2021","531"
"57 años","Ceuta","Mujeres","2020","575"
"57 años","Ceuta","Mujeres","2019","529"
"57 años","Ceuta","Mujeres","2018","571"
"57 años","Ceuta","Mujeres","2017","515"
"57 años","Ceuta","Mujeres","2016","523"
"57 años","Ceuta","Mujeres","2015","482"
"57 años","Ceuta","Mujeres","2014","451"
"57 años","Ceuta","Mujeres","2013","435"
"57 años","Ceuta","Mujeres","2012","411.09"
"57 años","Ceuta","Mujeres","2011","398.57"
"57 años","Ceuta","Mujeres","2010","370.53"
"57 años","Melilla","Mujeres","2022","533"
"57 años","Melilla","Mujeres","2021","468"
"57 años","Melilla","Mujeres","2020","514"
"57 años","Melilla","Mujeres","2019","488"
"57 años","Melilla","Mujeres","2018","534"
"57 años","Melilla","Mujeres","2017","495"
"57 años","Melilla","Mujeres","2016","493"
"57 años","Melilla","Mujeres","2015","472"
"57 años","Melilla","Mujeres","2014","440"
"57 años","Melilla","Mujeres","2013","397"
"57 años","Melilla","Mujeres","2012","362"
"57 años","Melilla","Mujeres","2011","339.09"
"57 años","Melilla","Mujeres","2010","336.45"
"58 años","Andalucía","Mujeres","2022","63,186.00"
"58 años","Andalucía","Mujeres","2021","59,746.00"
"58 años","Andalucía","Mujeres","2020","57,957.00"
"58 años","Andalucía","Mujeres","2019","58,117.00"
"58 años","Andalucía","Mujeres","2018","56,081.00"
"58 años","Andalucía","Mujeres","2017","55,641.00"
"58 años","Andalucía","Mujeres","2016","53,942.00"
"58 años","Andalucía","Mujeres","2015","48,853.00"
"58 años","Andalucía","Mujeres","2014","47,868.00"
"58 años","Andalucía","Mujeres","2013","45,272.00"
"58 años","Andalucía","Mujeres","2012","45,550.77"
"58 años","Andalucía","Mujeres","2011","44,744.58"
"58 años","Andalucía","Mujeres","2010","41,782.66"
"58 años","Aragón","Mujeres","2022","9,617.00"
"58 años","Aragón","Mujeres","2021","9,473.00"
"58 años","Aragón","Mujeres","2020","9,436.00"
"58 años","Aragón","Mujeres","2019","9,532.00"
"58 años","Aragón","Mujeres","2018","9,116.00"
"58 años","Aragón","Mujeres","2017","8,950.00"
"58 años","Aragón","Mujeres","2016","8,852.00"
"58 años","Aragón","Mujeres","2015","8,416.00"
"58 años","Aragón","Mujeres","2014","8,174.00"
"58 años","Aragón","Mujeres","2013","7,702.00"
"58 años","Aragón","Mujeres","2012","7,793.89"
"58 años","Aragón","Mujeres","2011","7,909.25"
"58 años","Aragón","Mujeres","2010","7,328.64"
"58 años","Asturias","Mujeres","2022","8,321.00"
"58 años","Asturias","Mujeres","2021","8,382.00"
"58 años","Asturias","Mujeres","2020","8,388.00"
"58 años","Asturias","Mujeres","2019","8,616.00"
"58 años","Asturias","Mujeres","2018","8,717.00"
"58 años","Asturias","Mujeres","2017","8,680.00"
"58 años","Asturias","Mujeres","2016","8,619.00"
"58 años","Asturias","Mujeres","2015","8,507.00"
"58 años","Asturias","Mujeres","2014","8,194.00"
"58 años","Asturias","Mujeres","2013","7,836.00"
"58 años","Asturias","Mujeres","2012","7,929.87"
"58 años","Asturias","Mujeres","2011","7,799.14"
"58 años","Asturias","Mujeres","2010","7,291.98"
"58 años","Balears","Mujeres","2022","8,010.00"
"58 años","Balears","Mujeres","2021","7,669.00"
"58 años","Balears","Mujeres","2020","7,400.00"
"58 años","Balears","Mujeres","2019","7,566.00"
"58 años","Balears","Mujeres","2018","7,021.00"
"58 años","Balears","Mujeres","2017","7,022.00"
"58 años","Balears","Mujeres","2016","6,901.00"
"58 años","Balears","Mujeres","2015","6,371.00"
"58 años","Balears","Mujeres","2014","6,421.00"
"58 años","Balears","Mujeres","2013","6,166.00"
"58 años","Balears","Mujeres","2012","6,073.90"
"58 años","Balears","Mujeres","2011","6,118.16"
"58 años","Balears","Mujeres","2010","5,622.68"
"58 años","Canarias","Mujeres","2022","17,073.00"
"58 años","Canarias","Mujeres","2021","16,559.00"
"58 años","Canarias","Mujeres","2020","15,822.00"
"58 años","Canarias","Mujeres","2019","15,138.00"
"58 años","Canarias","Mujeres","2018","13,831.00"
"58 años","Canarias","Mujeres","2017","13,382.00"
"58 años","Canarias","Mujeres","2016","12,951.00"
"58 años","Canarias","Mujeres","2015","12,746.00"
"58 años","Canarias","Mujeres","2014","12,319.00"
"58 años","Canarias","Mujeres","2013","12,117.00"
"58 años","Canarias","Mujeres","2012","11,720.99"
"58 años","Canarias","Mujeres","2011","11,228.59"
"58 años","Canarias","Mujeres","2010","10,919.08"
"58 años","Cantabria","Mujeres","2022","4,618.00"
"58 años","Cantabria","Mujeres","2021","4,422.00"
"58 años","Cantabria","Mujeres","2020","4,450.00"
"58 años","Cantabria","Mujeres","2019","4,519.00"
"58 años","Cantabria","Mujeres","2018","4,650.00"
"58 años","Cantabria","Mujeres","2017","4,429.00"
"58 años","Cantabria","Mujeres","2016","4,507.00"
"58 años","Cantabria","Mujeres","2015","4,042.00"
"58 años","Cantabria","Mujeres","2014","4,000.00"
"58 años","Cantabria","Mujeres","2013","3,938.00"
"58 años","Cantabria","Mujeres","2012","3,967.73"
"58 años","Cantabria","Mujeres","2011","3,815.30"
