"edad","comunidad","sexo","fecha","Total"
"44 años","Ceuta","Hombres","2010","645.79"
"44 años","Melilla","Hombres","2022","633"
"44 años","Melilla","Hombres","2021","629"
"44 años","Melilla","Hombres","2020","630"
"44 años","Melilla","Hombres","2019","634"
"44 años","Melilla","Hombres","2018","561"
"44 años","Melilla","Hombres","2017","603"
"44 años","Melilla","Hombres","2016","617"
"44 años","Melilla","Hombres","2015","597"
"44 años","Melilla","Hombres","2014","654"
"44 años","Melilla","Hombres","2013","657"
"44 años","Melilla","Hombres","2012","644.54"
"44 años","Melilla","Hombres","2011","613.68"
"44 años","Melilla","Hombres","2010","593.85"
"45 años","Andalucía","Hombres","2022","72,155.00"
"45 años","Andalucía","Hombres","2021","71,563.00"
"45 años","Andalucía","Hombres","2020","70,276.00"
"45 años","Andalucía","Hombres","2019","68,950.00"
"45 años","Andalucía","Hombres","2018","69,065.00"
"45 años","Andalucía","Hombres","2017","68,073.00"
"45 años","Andalucía","Hombres","2016","68,141.00"
"45 años","Andalucía","Hombres","2015","67,813.00"
"45 años","Andalucía","Hombres","2014","67,873.00"
"45 años","Andalucía","Hombres","2013","69,185.00"
"45 años","Andalucía","Hombres","2012","67,528.64"
"45 años","Andalucía","Hombres","2011","66,527.20"
"45 años","Andalucía","Hombres","2010","68,007.33"
"45 años","Aragón","Hombres","2022","11,525.00"
"45 años","Aragón","Hombres","2021","11,529.00"
"45 años","Aragón","Hombres","2020","11,384.00"
"45 años","Aragón","Hombres","2019","10,922.00"
"45 años","Aragón","Hombres","2018","11,073.00"
"45 años","Aragón","Hombres","2017","10,632.00"
"45 años","Aragón","Hombres","2016","10,982.00"
"45 años","Aragón","Hombres","2015","10,806.00"
"45 años","Aragón","Hombres","2014","10,704.00"
"45 años","Aragón","Hombres","2013","10,779.00"
"45 años","Aragón","Hombres","2012","10,790.49"
"45 años","Aragón","Hombres","2011","10,701.55"
"45 años","Aragón","Hombres","2010","11,097.89"
"45 años","Asturias","Hombres","2022","8,812.00"
"45 años","Asturias","Hombres","2021","8,708.00"
"45 años","Asturias","Hombres","2020","8,554.00"
"45 años","Asturias","Hombres","2019","8,244.00"
"45 años","Asturias","Hombres","2018","8,353.00"
"45 años","Asturias","Hombres","2017","8,387.00"
"45 años","Asturias","Hombres","2016","8,115.00"
"45 años","Asturias","Hombres","2015","8,168.00"
"45 años","Asturias","Hombres","2014","8,005.00"
"45 años","Asturias","Hombres","2013","8,322.00"
"45 años","Asturias","Hombres","2012","8,158.69"
"45 años","Asturias","Hombres","2011","8,172.15"
"45 años","Asturias","Hombres","2010","8,453.84"
"45 años","Balears","Hombres","2022","11,170.00"
"45 años","Balears","Hombres","2021","11,222.00"
"45 años","Balears","Hombres","2020","11,037.00"
"45 años","Balears","Hombres","2019","10,630.00"
"45 años","Balears","Hombres","2018","10,588.00"
"45 años","Balears","Hombres","2017","10,175.00"
"45 años","Balears","Hombres","2016","9,878.00"
"45 años","Balears","Hombres","2015","9,504.00"
"45 años","Balears","Hombres","2014","9,418.00"
"45 años","Balears","Hombres","2013","9,381.00"
"45 años","Balears","Hombres","2012","9,168.49"
"45 años","Balears","Hombres","2011","9,093.26"
"45 años","Balears","Hombres","2010","9,108.00"
"45 años","Canarias","Hombres","2022","19,523.00"
"45 años","Canarias","Hombres","2021","19,737.00"
"45 años","Canarias","Hombres","2020","20,249.00"
"45 años","Canarias","Hombres","2019","20,227.00"
"45 años","Canarias","Hombres","2018","20,409.00"
"45 años","Canarias","Hombres","2017","20,199.00"
"45 años","Canarias","Hombres","2016","19,836.00"
"45 años","Canarias","Hombres","2015","19,349.00"
"45 años","Canarias","Hombres","2014","18,881.00"
"45 años","Canarias","Hombres","2013","19,044.00"
"45 años","Canarias","Hombres","2012","18,684.10"
"45 años","Canarias","Hombres","2011","18,442.30"
"45 años","Canarias","Hombres","2010","18,590.23"
"45 años","Cantabria","Hombres","2022","5,165.00"
"45 años","Cantabria","Hombres","2021","5,155.00"
"45 años","Cantabria","Hombres","2020","4,998.00"
"45 años","Cantabria","Hombres","2019","4,828.00"
"45 años","Cantabria","Hombres","2018","4,775.00"
"45 años","Cantabria","Hombres","2017","4,638.00"
"45 años","Cantabria","Hombres","2016","4,839.00"
"45 años","Cantabria","Hombres","2015","4,742.00"
"45 años","Cantabria","Hombres","2014","4,793.00"
"45 años","Cantabria","Hombres","2013","4,782.00"
"45 años","Cantabria","Hombres","2012","4,719.59"
"45 años","Cantabria","Hombres","2011","4,673.14"
"45 años","Cantabria","Hombres","2010","4,628.57"
"45 años","Castilla y León","Hombres","2022","18,958.00"
"45 años","Castilla y León","Hombres","2021","18,600.00"
"45 años","Castilla y León","Hombres","2020","18,748.00"
"45 años","Castilla y León","Hombres","2019","18,560.00"
"45 años","Castilla y León","Hombres","2018","18,683.00"
"45 años","Castilla y León","Hombres","2017","19,235.00"
"45 años","Castilla y León","Hombres","2016","18,885.00"
"45 años","Castilla y León","Hombres","2015","19,719.00"
"45 años","Castilla y León","Hombres","2014","19,570.00"
"45 años","Castilla y León","Hombres","2013","20,139.00"
"45 años","Castilla y León","Hombres","2012","19,918.63"
"45 años","Castilla y León","Hombres","2011","20,405.88"
"45 años","Castilla y León","Hombres","2010","20,535.25"
"45 años","Castilla - La Mancha","Hombres","2022","17,875.00"
"45 años","Castilla - La Mancha","Hombres","2021","17,451.00"
"45 años","Castilla - La Mancha","Hombres","2020","17,279.00"
"45 años","Castilla - La Mancha","Hombres","2019","16,929.00"
"45 años","Castilla - La Mancha","Hombres","2018","16,630.00"
"45 años","Castilla - La Mancha","Hombres","2017","16,544.00"
"45 años","Castilla - La Mancha","Hombres","2016","16,829.00"
"45 años","Castilla - La Mancha","Hombres","2015","16,858.00"
"45 años","Castilla - La Mancha","Hombres","2014","17,180.00"
"45 años","Castilla - La Mancha","Hombres","2013","17,294.00"
"45 años","Castilla - La Mancha","Hombres","2012","16,882.57"
"45 años","Castilla - La Mancha","Hombres","2011","16,879.93"
"45 años","Castilla - La Mancha","Hombres","2010","17,344.30"
"45 años","Cataluña","Hombres","2022","69,687.00"
"45 años","Cataluña","Hombres","2021","70,373.00"
"45 años","Cataluña","Hombres","2020","69,263.00"
"45 años","Cataluña","Hombres","2019","66,419.00"
"45 años","Cataluña","Hombres","2018","65,238.00"
"45 años","Cataluña","Hombres","2017","63,633.00"
"45 años","Cataluña","Hombres","2016","62,511.00"
"45 años","Cataluña","Hombres","2015","60,517.00"
"45 años","Cataluña","Hombres","2014","60,423.00"
"45 años","Cataluña","Hombres","2013","61,070.00"
"45 años","Cataluña","Hombres","2012","60,345.47"
"45 años","Cataluña","Hombres","2011","59,384.74"
"45 años","Cataluña","Hombres","2010","59,878.79"
"45 años","Comunitat Valenciana","Hombres","2022","45,504.00"
"45 años","Comunitat Valenciana","Hombres","2021","44,813.00"
"45 años","Comunitat Valenciana","Hombres","2020","44,302.00"
"45 años","Comunitat Valenciana","Hombres","2019","42,639.00"
"45 años","Comunitat Valenciana","Hombres","2018","42,307.00"
"45 años","Comunitat Valenciana","Hombres","2017","41,902.00"
"45 años","Comunitat Valenciana","Hombres","2016","41,464.00"
"45 años","Comunitat Valenciana","Hombres","2015","41,111.00"
"45 años","Comunitat Valenciana","Hombres","2014","40,765.00"
"45 años","Comunitat Valenciana","Hombres","2013","41,395.00"
"45 años","Comunitat Valenciana","Hombres","2012","40,365.74"
"45 años","Comunitat Valenciana","Hombres","2011","39,849.18"
"45 años","Comunitat Valenciana","Hombres","2010","40,274.95"
"45 años","Extremadura","Hombres","2022","8,166.00"
"45 años","Extremadura","Hombres","2021","8,111.00"
"45 años","Extremadura","Hombres","2020","8,073.00"
"45 años","Extremadura","Hombres","2019","8,384.00"
"45 años","Extremadura","Hombres","2018","8,279.00"
"45 años","Extremadura","Hombres","2017","8,298.00"
"45 años","Extremadura","Hombres","2016","8,313.00"
"45 años","Extremadura","Hombres","2015","8,475.00"
"45 años","Extremadura","Hombres","2014","8,864.00"
"45 años","Extremadura","Hombres","2013","8,725.00"
"45 años","Extremadura","Hombres","2012","8,814.93"
"45 años","Extremadura","Hombres","2011","8,903.31"
"45 años","Extremadura","Hombres","2010","9,357.78"
"45 años","Galicia","Hombres","2022","23,091.00"
"45 años","Galicia","Hombres","2021","22,798.00"
"45 años","Galicia","Hombres","2020","22,703.00"
"45 años","Galicia","Hombres","2019","21,644.00"
"45 años","Galicia","Hombres","2018","21,854.00"
"45 años","Galicia","Hombres","2017","21,316.00"
"45 años","Galicia","Hombres","2016","21,091.00"
"45 años","Galicia","Hombres","2015","21,163.00"
"45 años","Galicia","Hombres","2014","21,432.00"
"45 años","Galicia","Hombres","2013","21,305.00"
"45 años","Galicia","Hombres","2012","20,669.52"
"45 años","Galicia","Hombres","2011","20,325.91"
"45 años","Galicia","Hombres","2010","20,301.68"
"45 años","Madrid","Hombres","2022","59,485.00"
"45 años","Madrid","Hombres","2021","59,651.00"
"45 años","Madrid","Hombres","2020","59,029.00"
"45 años","Madrid","Hombres","2019","56,991.00"
"45 años","Madrid","Hombres","2018","55,976.00"
"45 años","Madrid","Hombres","2017","54,595.00"
"45 años","Madrid","Hombres","2016","53,179.00"
"45 años","Madrid","Hombres","2015","52,518.00"
"45 años","Madrid","Hombres","2014","52,183.00"
"45 años","Madrid","Hombres","2013","52,543.00"
"45 años","Madrid","Hombres","2012","51,160.15"
"45 años","Madrid","Hombres","2011","50,522.16"
"45 años","Madrid","Hombres","2010","50,517.41"
"45 años","Murcia","Hombres","2022","13,668.00"
"45 años","Murcia","Hombres","2021","13,535.00"
"45 años","Murcia","Hombres","2020","13,532.00"
"45 años","Murcia","Hombres","2019","13,003.00"
"45 años","Murcia","Hombres","2018","12,748.00"
"45 años","Murcia","Hombres","2017","12,529.00"
"45 años","Murcia","Hombres","2016","12,465.00"
"45 años","Murcia","Hombres","2015","12,228.00"
"45 años","Murcia","Hombres","2014","12,192.00"
"45 años","Murcia","Hombres","2013","12,364.00"
"45 años","Murcia","Hombres","2012","12,161.06"
"45 años","Murcia","Hombres","2011","11,873.53"
"45 años","Murcia","Hombres","2010","11,572.25"
"45 años","Navarra","Hombres","2022","5,790.00"
"45 años","Navarra","Hombres","2021","5,722.00"
"45 años","Navarra","Hombres","2020","5,729.00"
"45 años","Navarra","Hombres","2019","5,439.00"
"45 años","Navarra","Hombres","2018","5,447.00"
"45 años","Navarra","Hombres","2017","5,415.00"
"45 años","Navarra","Hombres","2016","5,438.00"
"45 años","Navarra","Hombres","2015","5,403.00"
"45 años","Navarra","Hombres","2014","5,294.00"
"45 años","Navarra","Hombres","2013","5,258.00"
"45 años","Navarra","Hombres","2012","5,205.02"
"45 años","Navarra","Hombres","2011","5,179.23"
"45 años","Navarra","Hombres","2010","5,183.41"
"45 años","País Vasco","Hombres","2022","19,071.00"
"45 años","País Vasco","Hombres","2021","18,933.00"
"45 años","País Vasco","Hombres","2020","18,632.00"
"45 años","País Vasco","Hombres","2019","18,400.00"
"45 años","País Vasco","Hombres","2018","18,446.00"
"45 años","País Vasco","Hombres","2017","18,028.00"
"45 años","País Vasco","Hombres","2016","17,592.00"
"45 años","País Vasco","Hombres","2015","17,440.00"
"45 años","País Vasco","Hombres","2014","17,404.00"
"45 años","País Vasco","Hombres","2013","17,820.00"
"45 años","País Vasco","Hombres","2012","17,558.44"
"45 años","País Vasco","Hombres","2011","17,692.85"
"45 años","País Vasco","Hombres","2010","18,238.63"
"45 años","Rioja","Hombres","2022","2,800.00"
"45 años","Rioja","Hombres","2021","2,858.00"
"45 años","Rioja","Hombres","2020","2,743.00"
"45 años","Rioja","Hombres","2019","2,664.00"
"45 años","Rioja","Hombres","2018","2,684.00"
"45 años","Rioja","Hombres","2017","2,535.00"
"45 años","Rioja","Hombres","2016","2,609.00"
"45 años","Rioja","Hombres","2015","2,643.00"
"45 años","Rioja","Hombres","2014","2,498.00"
"45 años","Rioja","Hombres","2013","2,555.00"
"45 años","Rioja","Hombres","2012","2,478.94"
"45 años","Rioja","Hombres","2011","2,463.67"
"45 años","Rioja","Hombres","2010","2,586.84"
"45 años","Ceuta","Hombres","2022","644"
"45 años","Ceuta","Hombres","2021","709"
"45 años","Ceuta","Hombres","2020","665"
"45 años","Ceuta","Hombres","2019","656"
"45 años","Ceuta","Hombres","2018","715"
"45 años","Ceuta","Hombres","2017","678"
"45 años","Ceuta","Hombres","2016","648"
"45 años","Ceuta","Hombres","2015","637"
"45 años","Ceuta","Hombres","2014","667"
"45 años","Ceuta","Hombres","2013","640"
"45 años","Ceuta","Hombres","2012","668.99"
"45 años","Ceuta","Hombres","2011","643.75"
"45 años","Ceuta","Hombres","2010","710.59"
"45 años","Melilla","Hombres","2022","614"
"45 años","Melilla","Hombres","2021","613"
"45 años","Melilla","Hombres","2020","623"
"45 años","Melilla","Hombres","2019","552"
"45 años","Melilla","Hombres","2018","603"
"45 años","Melilla","Hombres","2017","617"
"45 años","Melilla","Hombres","2016","583"
"45 años","Melilla","Hombres","2015","650"
"45 años","Melilla","Hombres","2014","636"
"45 años","Melilla","Hombres","2013","645"
"45 años","Melilla","Hombres","2012","641.6"
"45 años","Melilla","Hombres","2011","607.47"
"45 años","Melilla","Hombres","2010","613.5"
"46 años","Andalucía","Hombres","2022","71,569.00"
"46 años","Andalucía","Hombres","2021","70,311.00"
"46 años","Andalucía","Hombres","2020","69,012.00"
"46 años","Andalucía","Hombres","2019","68,864.00"
"46 años","Andalucía","Hombres","2018","67,745.00"
"46 años","Andalucía","Hombres","2017","67,831.00"
"46 años","Andalucía","Hombres","2016","67,586.00"
"46 años","Andalucía","Hombres","2015","67,536.00"
"46 años","Andalucía","Hombres","2014","68,725.00"
"46 años","Andalucía","Hombres","2013","67,284.00"
"46 años","Andalucía","Hombres","2012","66,584.48"
"46 años","Andalucía","Hombres","2011","68,056.07"
"46 años","Andalucía","Hombres","2010","63,927.74"
"46 años","Aragón","Hombres","2022","11,505.00"
"46 años","Aragón","Hombres","2021","11,419.00"
"46 años","Aragón","Hombres","2020","10,987.00"
"46 años","Aragón","Hombres","2019","11,097.00"
"46 años","Aragón","Hombres","2018","10,614.00"
"46 años","Aragón","Hombres","2017","10,857.00"
"46 años","Aragón","Hombres","2016","10,658.00"
"46 años","Aragón","Hombres","2015","10,616.00"
"46 años","Aragón","Hombres","2014","10,668.00"
"46 años","Aragón","Hombres","2013","10,704.00"
"46 años","Aragón","Hombres","2012","10,648.47"
"46 años","Aragón","Hombres","2011","11,014.30"
"46 años","Aragón","Hombres","2010","10,659.14"
"46 años","Asturias","Hombres","2022","8,688.00"
"46 años","Asturias","Hombres","2021","8,565.00"
"46 años","Asturias","Hombres","2020","8,262.00"
"46 años","Asturias","Hombres","2019","8,349.00"
"46 años","Asturias","Hombres","2018","8,352.00"
"46 años","Asturias","Hombres","2017","8,076.00"
"46 años","Asturias","Hombres","2016","8,118.00"
"46 años","Asturias","Hombres","2015","7,952.00"
"46 años","Asturias","Hombres","2014","8,320.00"
"46 años","Asturias","Hombres","2013","8,138.00"
"46 años","Asturias","Hombres","2012","8,145.73"
"46 años","Asturias","Hombres","2011","8,466.46"
"46 años","Asturias","Hombres","2010","8,227.53"
"46 años","Balears","Hombres","2022","11,133.00"
"46 años","Balears","Hombres","2021","11,034.00"
"46 años","Balears","Hombres","2020","10,696.00"
"46 años","Balears","Hombres","2019","10,643.00"
"46 años","Balears","Hombres","2018","10,206.00"
"46 años","Balears","Hombres","2017","9,855.00"
"46 años","Balears","Hombres","2016","9,475.00"
"46 años","Balears","Hombres","2015","9,393.00"
"46 años","Balears","Hombres","2014","9,287.00"
"46 años","Balears","Hombres","2013","9,119.00"
"46 años","Balears","Hombres","2012","9,088.29"
"46 años","Balears","Hombres","2011","9,116.32"
"46 años","Balears","Hombres","2010","8,506.49"
"46 años","Canarias","Hombres","2022","19,723.00"
"46 años","Canarias","Hombres","2021","20,199.00"
"46 años","Canarias","Hombres","2020","20,370.00"
"46 años","Canarias","Hombres","2019","20,536.00"
"46 años","Canarias","Hombres","2018","20,196.00"
"46 años","Canarias","Hombres","2017","19,804.00"
"46 años","Canarias","Hombres","2016","19,262.00"
"46 años","Canarias","Hombres","2015","18,842.00"
"46 años","Canarias","Hombres","2014","18,956.00"
"46 años","Canarias","Hombres","2013","18,628.00"
"46 años","Canarias","Hombres","2012","18,563.78"
"46 años","Canarias","Hombres","2011","18,656.91"
"46 años","Canarias","Hombres","2010","17,511.87"
"46 años","Cantabria","Hombres","2022","5,164.00"
"46 años","Cantabria","Hombres","2021","5,009.00"
"46 años","Cantabria","Hombres","2020","4,852.00"
"46 años","Cantabria","Hombres","2019","4,786.00"
"46 años","Cantabria","Hombres","2018","4,617.00"
"46 años","Cantabria","Hombres","2017","4,835.00"
"46 años","Cantabria","Hombres","2016","4,725.00"
"46 años","Cantabria","Hombres","2015","4,755.00"
"46 años","Cantabria","Hombres","2014","4,742.00"
"46 años","Cantabria","Hombres","2013","4,677.00"
"46 años","Cantabria","Hombres","2012","4,645.46"
"46 años","Cantabria","Hombres","2011","4,623.54"
"46 años","Cantabria","Hombres","2010","4,594.37"
"46 años","Castilla y León","Hombres","2022","18,660.00"
"46 años","Castilla y León","Hombres","2021","18,775.00"
"46 años","Castilla y León","Hombres","2020","18,557.00"
"46 años","Castilla y León","Hombres","2019","18,591.00"
"46 años","Castilla y León","Hombres","2018","19,148.00"
"46 años","Castilla y León","Hombres","2017","18,817.00"
"46 años","Castilla y León","Hombres","2016","19,582.00"
"46 años","Castilla y León","Hombres","2015","19,434.00"
"46 años","Castilla y León","Hombres","2014","19,958.00"
"46 años","Castilla y León","Hombres","2013","19,747.00"
"46 años","Castilla y León","Hombres","2012","20,362.20"
"46 años","Castilla y León","Hombres","2011","20,551.75"
"46 años","Castilla y León","Hombres","2010","20,661.62"
"46 años","Castilla - La Mancha","Hombres","2022","17,457.00"
"46 años","Castilla - La Mancha","Hombres","2021","17,342.00"
"46 años","Castilla - La Mancha","Hombres","2020","16,959.00"
"46 años","Castilla - La Mancha","Hombres","2019","16,585.00"
"46 años","Castilla - La Mancha","Hombres","2018","16,393.00"
"46 años","Castilla - La Mancha","Hombres","2017","16,707.00"
"46 años","Castilla - La Mancha","Hombres","2016","16,670.00"
"46 años","Castilla - La Mancha","Hombres","2015","16,996.00"
"46 años","Castilla - La Mancha","Hombres","2014","17,042.00"
"46 años","Castilla - La Mancha","Hombres","2013","16,694.00"
"46 años","Castilla - La Mancha","Hombres","2012","16,875.60"
"46 años","Castilla - La Mancha","Hombres","2011","17,386.10"
"46 años","Castilla - La Mancha","Hombres","2010","16,385.09"
"46 años","Cataluña","Hombres","2022","69,992.00"
"46 años","Cataluña","Hombres","2021","69,361.00"
"46 años","Cataluña","Hombres","2020","66,721.00"
"46 años","Cataluña","Hombres","2019","65,416.00"
"46 años","Cataluña","Hombres","2018","63,436.00"
"46 años","Cataluña","Hombres","2017","62,378.00"
"46 años","Cataluña","Hombres","2016","60,221.00"
"46 años","Cataluña","Hombres","2015","59,735.00"
"46 años","Cataluña","Hombres","2014","60,073.00"
"46 años","Cataluña","Hombres","2013","59,490.00"
"46 años","Cataluña","Hombres","2012","58,922.06"
"46 años","Cataluña","Hombres","2011","59,423.79"
"46 años","Cataluña","Hombres","2010","55,335.00"
"46 años","Comunitat Valenciana","Hombres","2022","44,940.00"
"46 años","Comunitat Valenciana","Hombres","2021","44,300.00"
"46 años","Comunitat Valenciana","Hombres","2020","42,890.00"
"46 años","Comunitat Valenciana","Hombres","2019","42,318.00"
"46 años","Comunitat Valenciana","Hombres","2018","41,803.00"
"46 años","Comunitat Valenciana","Hombres","2017","41,263.00"
"46 años","Comunitat Valenciana","Hombres","2016","40,842.00"
"46 años","Comunitat Valenciana","Hombres","2015","40,448.00"
"46 años","Comunitat Valenciana","Hombres","2014","40,928.00"
"46 años","Comunitat Valenciana","Hombres","2013","40,006.00"
"46 años","Comunitat Valenciana","Hombres","2012","39,688.44"
"46 años","Comunitat Valenciana","Hombres","2011","40,068.79"
"46 años","Comunitat Valenciana","Hombres","2010","38,420.92"
"46 años","Extremadura","Hombres","2022","8,107.00"
"46 años","Extremadura","Hombres","2021","8,085.00"
"46 años","Extremadura","Hombres","2020","8,377.00"
"46 años","Extremadura","Hombres","2019","8,264.00"
"46 años","Extremadura","Hombres","2018","8,254.00"
"46 años","Extremadura","Hombres","2017","8,266.00"
"46 años","Extremadura","Hombres","2016","8,462.00"
"46 años","Extremadura","Hombres","2015","8,835.00"
"46 años","Extremadura","Hombres","2014","8,695.00"
"46 años","Extremadura","Hombres","2013","8,788.00"
"46 años","Extremadura","Hombres","2012","8,907.77"
"46 años","Extremadura","Hombres","2011","9,385.97"
"46 años","Extremadura","Hombres","2010","9,067.79"
"46 años","Galicia","Hombres","2022","22,828.00"
"46 años","Galicia","Hombres","2021","22,770.00"
"46 años","Galicia","Hombres","2020","21,715.00"
"46 años","Galicia","Hombres","2019","21,822.00"
"46 años","Galicia","Hombres","2018","21,258.00"
"46 años","Galicia","Hombres","2017","21,030.00"
"46 años","Galicia","Hombres","2016","21,033.00"
"46 años","Galicia","Hombres","2015","21,346.00"
"46 años","Galicia","Hombres","2014","21,184.00"
"46 años","Galicia","Hombres","2013","20,565.00"
"46 años","Galicia","Hombres","2012","20,334.64"
"46 años","Galicia","Hombres","2011","20,330.93"
"46 años","Galicia","Hombres","2010","19,706.72"
"46 años","Madrid","Hombres","2022","59,423.00"
"46 años","Madrid","Hombres","2021","58,848.00"
"46 años","Madrid","Hombres","2020","57,096.00"
"46 años","Madrid","Hombres","2019","56,030.00"
"46 años","Madrid","Hombres","2018","54,530.00"
"46 años","Madrid","Hombres","2017","52,928.00"
"46 años","Madrid","Hombres","2016","52,188.00"
"46 años","Madrid","Hombres","2015","51,732.00"
"46 años","Madrid","Hombres","2014","51,794.00"
"46 años","Madrid","Hombres","2013","50,335.00"
"46 años","Madrid","Hombres","2012","50,126.29"
"46 años","Madrid","Hombres","2011","50,092.70"
"46 años","Madrid","Hombres","2010","48,105.21"
"46 años","Murcia","Hombres","2022","13,521.00"
"46 años","Murcia","Hombres","2021","13,464.00"
"46 años","Murcia","Hombres","2020","13,022.00"
"46 años","Murcia","Hombres","2019","12,657.00"
"46 años","Murcia","Hombres","2018","12,398.00"
"46 años","Murcia","Hombres","2017","12,447.00"
"46 años","Murcia","Hombres","2016","12,193.00"
"46 años","Murcia","Hombres","2015","12,092.00"
"46 años","Murcia","Hombres","2014","12,235.00"
"46 años","Murcia","Hombres","2013","12,044.00"
"46 años","Murcia","Hombres","2012","11,798.64"
"46 años","Murcia","Hombres","2011","11,555.65"
"46 años","Murcia","Hombres","2010","10,989.90"
"46 años","Navarra","Hombres","2022","5,716.00"
"46 años","Navarra","Hombres","2021","5,717.00"
"46 años","Navarra","Hombres","2020","5,470.00"
"46 años","Navarra","Hombres","2019","5,496.00"
"46 años","Navarra","Hombres","2018","5,415.00"
"46 años","Navarra","Hombres","2017","5,436.00"
"46 años","Navarra","Hombres","2016","5,382.00"
"46 años","Navarra","Hombres","2015","5,239.00"
"46 años","Navarra","Hombres","2014","5,189.00"
"46 años","Navarra","Hombres","2013","5,117.00"
"46 años","Navarra","Hombres","2012","5,142.39"
"46 años","Navarra","Hombres","2011","5,177.76"
"46 años","Navarra","Hombres","2010","5,047.80"
"46 años","País Vasco","Hombres","2022","18,808.00"
"46 años","País Vasco","Hombres","2021","18,666.00"
"46 años","País Vasco","Hombres","2020","18,478.00"
"46 años","País Vasco","Hombres","2019","18,456.00"
"46 años","País Vasco","Hombres","2018","18,067.00"
"46 años","País Vasco","Hombres","2017","17,583.00"
"46 años","País Vasco","Hombres","2016","17,426.00"
"46 años","País Vasco","Hombres","2015","17,409.00"
"46 años","País Vasco","Hombres","2014","17,626.00"
"46 años","País Vasco","Hombres","2013","17,391.00"
"46 años","País Vasco","Hombres","2012","17,563.62"
"46 años","País Vasco","Hombres","2011","18,117.01"
"46 años","País Vasco","Hombres","2010","17,204.35"
"46 años","Rioja","Hombres","2022","2,837.00"
"46 años","Rioja","Hombres","2021","2,755.00"
"46 años","Rioja","Hombres","2020","2,682.00"
"46 años","Rioja","Hombres","2019","2,681.00"
"46 años","Rioja","Hombres","2018","2,531.00"
"46 años","Rioja","Hombres","2017","2,587.00"
"46 años","Rioja","Hombres","2016","2,637.00"
"46 años","Rioja","Hombres","2015","2,460.00"
"46 años","Rioja","Hombres","2014","2,509.00"
"46 años","Rioja","Hombres","2013","2,450.00"
"46 años","Rioja","Hombres","2012","2,440.19"
"46 años","Rioja","Hombres","2011","2,587.84"
"46 años","Rioja","Hombres","2010","2,492.09"
"46 años","Ceuta","Hombres","2022","697"
"46 años","Ceuta","Hombres","2021","649"
"46 años","Ceuta","Hombres","2020","647"
"46 años","Ceuta","Hombres","2019","703"
"46 años","Ceuta","Hombres","2018","665"
"46 años","Ceuta","Hombres","2017","637"
"46 años","Ceuta","Hombres","2016","628"
"46 años","Ceuta","Hombres","2015","663"
"46 años","Ceuta","Hombres","2014","627"
"46 años","Ceuta","Hombres","2013","670"
"46 años","Ceuta","Hombres","2012","657.07"
"46 años","Ceuta","Hombres","2011","724.98"
"46 años","Ceuta","Hombres","2010","612.4"
"46 años","Melilla","Hombres","2022","593"
"46 años","Melilla","Hombres","2021","617"
"46 años","Melilla","Hombres","2020","543"
"46 años","Melilla","Hombres","2019","596"
"46 años","Melilla","Hombres","2018","616"
"46 años","Melilla","Hombres","2017","588"
"46 años","Melilla","Hombres","2016","637"
"46 años","Melilla","Hombres","2015","630"
"46 años","Melilla","Hombres","2014","648"
"46 años","Melilla","Hombres","2013","634"
"46 años","Melilla","Hombres","2012","615.12"
"46 años","Melilla","Hombres","2011","627.3"
"46 años","Melilla","Hombres","2010","602.21"
"47 años","Andalucía","Hombres","2022","70,216.00"
"47 años","Andalucía","Hombres","2021","68,984.00"
"47 años","Andalucía","Hombres","2020","68,777.00"
"47 años","Andalucía","Hombres","2019","67,471.00"
"47 años","Andalucía","Hombres","2018","67,442.00"
"47 años","Andalucía","Hombres","2017","67,221.00"
"47 años","Andalucía","Hombres","2016","67,263.00"
"47 años","Andalucía","Hombres","2015","68,400.00"
"47 años","Andalucía","Hombres","2014","66,895.00"
"47 años","Andalucía","Hombres","2013","66,379.00"
"47 años","Andalucía","Hombres","2012","68,037.87"
"47 años","Andalucía","Hombres","2011","63,964.16"
"47 años","Andalucía","Hombres","2010","60,244.65"
"47 años","Aragón","Hombres","2022","11,352.00"
"47 años","Aragón","Hombres","2021","11,018.00"
"47 años","Aragón","Hombres","2020","11,167.00"
"47 años","Aragón","Hombres","2019","10,628.00"
"47 años","Aragón","Hombres","2018","10,782.00"
"47 años","Aragón","Hombres","2017","10,575.00"
"47 años","Aragón","Hombres","2016","10,518.00"
"47 años","Aragón","Hombres","2015","10,567.00"
"47 años","Aragón","Hombres","2014","10,583.00"
"47 años","Aragón","Hombres","2013","10,552.00"
"47 años","Aragón","Hombres","2012","10,963.27"
"47 años","Aragón","Hombres","2011","10,583.59"
"47 años","Aragón","Hombres","2010","10,430.08"
"47 años","Asturias","Hombres","2022","8,556.00"
"47 años","Asturias","Hombres","2021","8,272.00"
"47 años","Asturias","Hombres","2020","8,361.00"
"47 años","Asturias","Hombres","2019","8,302.00"
"47 años","Asturias","Hombres","2018","8,050.00"
"47 años","Asturias","Hombres","2017","8,076.00"
"47 años","Asturias","Hombres","2016","7,914.00"
"47 años","Asturias","Hombres","2015","8,251.00"
"47 años","Asturias","Hombres","2014","8,076.00"
"47 años","Asturias","Hombres","2013","8,117.00"
"47 años","Asturias","Hombres","2012","8,429.16"
"47 años","Asturias","Hombres","2011","8,231.42"
"47 años","Asturias","Hombres","2010","8,278.89"
"47 años","Balears","Hombres","2022","10,971.00"
