"Comunidad","Sexo","edad","Fecha","Total"
"Asturias","Hombres","De 10 a 14 años","2016","123.93"
"Asturias","Hombres","De 15 a 19 años","2016","184.22"
"Asturias","Hombres","De 20 a 24 años","2016","180.27"
"Asturias","Hombres","De 25 a 29 años","2016","156.72"
"Asturias","Hombres","De 30 a 34 años","2016","72.96"
"Asturias","Hombres","De 35 a 39 años","2016","52.42"
"Asturias","Hombres","De 40 a 44 años","2016","56.81"
"Asturias","Hombres","De 45 a 49 años","2016","41.33"
"Asturias","Hombres","De 50 a 54 años","2016","49.20"
"Asturias","Hombres","De 55 a 59 años","2016","54.97"
"Asturias","Hombres","De 60 a 64 años","2016","67.09"
"Asturias","Hombres","De 65 a 69 años","2016","59.24"
"Asturias","Hombres","De 70 a 74 años","2016","66.51"
"Asturias","Hombres","75 y más años","2016","57.26"
"Asturias","Mujeres","De 10 a 14 años","2016","131.75"
"Asturias","Mujeres","De 15 a 19 años","2016","151.05"
"Asturias","Mujeres","De 20 a 24 años","2016","213.34"
"Asturias","Mujeres","De 25 a 29 años","2016","133.47"
"Asturias","Mujeres","De 30 a 34 años","2016","78.95"
"Asturias","Mujeres","De 35 a 39 años","2016","55.78"
"Asturias","Mujeres","De 40 a 44 años","2016","51.25"
"Asturias","Mujeres","De 45 a 49 años","2016","64.60"
"Asturias","Mujeres","De 50 a 54 años","2016","78.18"
"Asturias","Mujeres","De 55 a 59 años","2016","73.70"
"Asturias","Mujeres","De 60 a 64 años","2016","56.56"
"Asturias","Mujeres","De 65 a 69 años","2016","97.54"
"Asturias","Mujeres","De 70 a 74 años","2016","89.40"
"Asturias","Mujeres","75 y más años","2016","87.18"
"Balears","Hombres","De 10 a 14 años","2016","89.46"
"Balears","Hombres","De 15 a 19 años","2016","108.72"
"Balears","Hombres","De 20 a 24 años","2016","145.01"
"Balears","Hombres","De 25 a 29 años","2016","128.48"
"Balears","Hombres","De 30 a 34 años","2016","71.09"
"Balears","Hombres","De 35 a 39 años","2016","46.23"
"Balears","Hombres","De 40 a 44 años","2016","44.48"
"Balears","Hombres","De 45 a 49 años","2016","45.69"
"Balears","Hombres","De 50 a 54 años","2016","46.99"
"Balears","Hombres","De 55 a 59 años","2016","47.51"
"Balears","Hombres","De 60 a 64 años","2016","47.58"
"Balears","Hombres","De 65 a 69 años","2016","42.71"
"Balears","Hombres","De 70 a 74 años","2016","34.78"
"Balears","Hombres","75 y más años","2016","26.27"
"Balears","Mujeres","De 10 a 14 años","2016","82.55"
"Balears","Mujeres","De 15 a 19 años","2016","110.46"
"Balears","Mujeres","De 20 a 24 años","2016","182.57"
"Balears","Mujeres","De 25 a 29 años","2016","119.93"
"Balears","Mujeres","De 30 a 34 años","2016","67.73"
"Balears","Mujeres","De 35 a 39 años","2016","51.45"
"Balears","Mujeres","De 40 a 44 años","2016","50.21"
"Balears","Mujeres","De 45 a 49 años","2016","48.44"
"Balears","Mujeres","De 50 a 54 años","2016","48.97"
"Balears","Mujeres","De 55 a 59 años","2016","51.14"
"Balears","Mujeres","De 60 a 64 años","2016","50.70"
"Balears","Mujeres","De 65 a 69 años","2016","48.49"
"Balears","Mujeres","De 70 a 74 años","2016","37.28"
"Balears","Mujeres","75 y más años","2016","34.94"
"Canarias","Hombres","De 10 a 14 años","2016","136.25"
"Canarias","Hombres","De 15 a 19 años","2016","189.17"
"Canarias","Hombres","De 20 a 24 años","2016","207.32"
"Canarias","Hombres","De 25 a 29 años","2016","168.83"
"Canarias","Hombres","De 30 a 34 años","2016","116.16"
"Canarias","Hombres","De 35 a 39 años","2016","82.54"
"Canarias","Hombres","De 40 a 44 años","2016","77.29"
"Canarias","Hombres","De 45 a 49 años","2016","77.56"
"Canarias","Hombres","De 50 a 54 años","2016","74.98"
"Canarias","Hombres","De 55 a 59 años","2016","85.13"
"Canarias","Hombres","De 60 a 64 años","2016","87.92"
"Canarias","Hombres","De 65 a 69 años","2016","88.68"
"Canarias","Hombres","De 70 a 74 años","2016","56.17"
"Canarias","Hombres","75 y más años","2016","38.82"
"Canarias","Mujeres","De 10 a 14 años","2016","133.90"
"Canarias","Mujeres","De 15 a 19 años","2016","163.15"
"Canarias","Mujeres","De 20 a 24 años","2016","270.76"
"Canarias","Mujeres","De 25 a 29 años","2016","157.80"
"Canarias","Mujeres","De 30 a 34 años","2016","100.12"
"Canarias","Mujeres","De 35 a 39 años","2016","81.60"
"Canarias","Mujeres","De 40 a 44 años","2016","81.87"
"Canarias","Mujeres","De 45 a 49 años","2016","82.57"
"Canarias","Mujeres","De 50 a 54 años","2016","88.39"
"Canarias","Mujeres","De 55 a 59 años","2016","90.62"
"Canarias","Mujeres","De 60 a 64 años","2016","88.30"
"Canarias","Mujeres","De 65 a 69 años","2016","66.74"
"Canarias","Mujeres","De 70 a 74 años","2016","53.59"
"Canarias","Mujeres","75 y más años","2016","46.80"
"Cantabria","Hombres","De 10 a 14 años","2016","97.71"
"Cantabria","Hombres","De 15 a 19 años","2016","147.11"
"Cantabria","Hombres","De 20 a 24 años","2016","123.29"
"Cantabria","Hombres","De 25 a 29 años","2016","116.85"
"Cantabria","Hombres","De 30 a 34 años","2016","68.46"
"Cantabria","Hombres","De 35 a 39 años","2016","51.82"
"Cantabria","Hombres","De 40 a 44 años","2016","43.92"
"Cantabria","Hombres","De 45 a 49 años","2016","42.01"
"Cantabria","Hombres","De 50 a 54 años","2016","34.75"
"Cantabria","Hombres","De 55 a 59 años","2016","25.71"
"Cantabria","Hombres","De 60 a 64 años","2016","45.18"
"Cantabria","Hombres","De 65 a 69 años","2016","89.06"
"Cantabria","Hombres","De 70 a 74 años","2016","60.29"
"Cantabria","Hombres","75 y más años","2016","63.53"
"Cantabria","Mujeres","De 10 a 14 años","2016","98.54"
"Cantabria","Mujeres","De 15 a 19 años","2016","159.79"
"Cantabria","Mujeres","De 20 a 24 años","2016","165.64"
"Cantabria","Mujeres","De 25 a 29 años","2016","111.14"
"Cantabria","Mujeres","De 30 a 34 años","2016","64.27"
"Cantabria","Mujeres","De 35 a 39 años","2016","46.75"
"Cantabria","Mujeres","De 40 a 44 años","2016","51.40"
"Cantabria","Mujeres","De 45 a 49 años","2016","39.61"
"Cantabria","Mujeres","De 50 a 54 años","2016","48.50"
"Cantabria","Mujeres","De 55 a 59 años","2016","86.54"
"Cantabria","Mujeres","De 60 a 64 años","2016","74.84"
"Cantabria","Mujeres","De 65 a 69 años","2016","111.94"
"Cantabria","Mujeres","De 70 a 74 años","2016","113.71"
"Cantabria","Mujeres","75 y más años","2016","91.15"
"Castilla y León","Hombres","De 10 a 14 años","2016","73.32"
"Castilla y León","Hombres","De 15 a 19 años","2016","97.65"
"Castilla y León","Hombres","De 20 a 24 años","2016","119.37"
"Castilla y León","Hombres","De 25 a 29 años","2016","96.05"
"Castilla y León","Hombres","De 30 a 34 años","2016","63.54"
"Castilla y León","Hombres","De 35 a 39 años","2016","34.43"
"Castilla y León","Hombres","De 40 a 44 años","2016","35.77"
"Castilla y León","Hombres","De 45 a 49 años","2016","33.57"
"Castilla y León","Hombres","De 50 a 54 años","2016","32.42"
"Castilla y León","Hombres","De 55 a 59 años","2016","27.65"
"Castilla y León","Hombres","De 60 a 64 años","2016","31.35"
"Castilla y León","Hombres","De 65 a 69 años","2016","44.31"
"Castilla y León","Hombres","De 70 a 74 años","2016","65.10"
"Castilla y León","Hombres","75 y más años","2016","67.96"
"Castilla y León","Mujeres","De 10 a 14 años","2016","83.03"
"Castilla y León","Mujeres","De 15 a 19 años","2016","117.44"
"Castilla y León","Mujeres","De 20 a 24 años","2016","133.57"
"Castilla y León","Mujeres","De 25 a 29 años","2016","92.12"
"Castilla y León","Mujeres","De 30 a 34 años","2016","58.64"
"Castilla y León","Mujeres","De 35 a 39 años","2016","44.18"
"Castilla y León","Mujeres","De 40 a 44 años","2016","43.78"
"Castilla y León","Mujeres","De 45 a 49 años","2016","41.18"
"Castilla y León","Mujeres","De 50 a 54 años","2016","46.34"
"Castilla y León","Mujeres","De 55 a 59 años","2016","53.02"
"Castilla y León","Mujeres","De 60 a 64 años","2016","52.19"
"Castilla y León","Mujeres","De 65 a 69 años","2016","52.21"
"Castilla y León","Mujeres","De 70 a 74 años","2016","86.18"
"Castilla y León","Mujeres","75 y más años","2016","73.13"
"Castilla - La Mancha","Hombres","De 10 a 14 años","2016","59.28"
"Castilla - La Mancha","Hombres","De 15 a 19 años","2016","91.99"
"Castilla - La Mancha","Hombres","De 20 a 24 años","2016","117.77"
"Castilla - La Mancha","Hombres","De 25 a 29 años","2016","80.32"
"Castilla - La Mancha","Hombres","De 30 a 34 años","2016","42.67"
"Castilla - La Mancha","Hombres","De 35 a 39 años","2016","29.40"
"Castilla - La Mancha","Hombres","De 40 a 44 años","2016","28.01"
"Castilla - La Mancha","Hombres","De 45 a 49 años","2016","22.68"
"Castilla - La Mancha","Hombres","De 50 a 54 años","2016","28.38"
"Castilla - La Mancha","Hombres","De 55 a 59 años","2016","27.71"
"Castilla - La Mancha","Hombres","De 60 a 64 años","2016","38.66"
"Castilla - La Mancha","Hombres","De 65 a 69 años","2016","56.78"
"Castilla - La Mancha","Hombres","De 70 a 74 años","2016","105.01"
"Castilla - La Mancha","Hombres","75 y más años","2016","90.24"
"Castilla - La Mancha","Mujeres","De 10 a 14 años","2016","52.37"
"Castilla - La Mancha","Mujeres","De 15 a 19 años","2016","92.35"
"Castilla - La Mancha","Mujeres","De 20 a 24 años","2016","119.37"
"Castilla - La Mancha","Mujeres","De 25 a 29 años","2016","69.33"
"Castilla - La Mancha","Mujeres","De 30 a 34 años","2016","45.58"
"Castilla - La Mancha","Mujeres","De 35 a 39 años","2016","36.25"
"Castilla - La Mancha","Mujeres","De 40 a 44 años","2016","34.55"
"Castilla - La Mancha","Mujeres","De 45 a 49 años","2016","34.77"
"Castilla - La Mancha","Mujeres","De 50 a 54 años","2016","43.87"
"Castilla - La Mancha","Mujeres","De 55 a 59 años","2016","50.79"
"Castilla - La Mancha","Mujeres","De 60 a 64 años","2016","66.86"
"Castilla - La Mancha","Mujeres","De 65 a 69 años","2016","100.88"
"Castilla - La Mancha","Mujeres","De 70 a 74 años","2016","104.40"
"Castilla - La Mancha","Mujeres","75 y más años","2016","115.98"
"Cataluña","Hombres","De 10 a 14 años","2016","98.07"
"Cataluña","Hombres","De 15 a 19 años","2016","140.84"
"Cataluña","Hombres","De 20 a 24 años","2016","176.75"
"Cataluña","Hombres","De 25 a 29 años","2016","177.32"
"Cataluña","Hombres","De 30 a 34 años","2016","99.63"
"Cataluña","Hombres","De 35 a 39 años","2016","59.13"
"Cataluña","Hombres","De 40 a 44 años","2016","46.51"
"Cataluña","Hombres","De 45 a 49 años","2016","45.62"
"Cataluña","Hombres","De 50 a 54 años","2016","44.99"
"Cataluña","Hombres","De 55 a 59 años","2016","48.04"
"Cataluña","Hombres","De 60 a 64 años","2016","59.68"
"Cataluña","Hombres","De 65 a 69 años","2016","81.16"
"Cataluña","Hombres","De 70 a 74 años","2016","68.23"
"Cataluña","Hombres","75 y más años","2016","58.30"
"Cataluña","Mujeres","De 10 a 14 años","2016","90.54"
"Cataluña","Mujeres","De 15 a 19 años","2016","133.79"
"Cataluña","Mujeres","De 20 a 24 años","2016","206.44"
"Cataluña","Mujeres","De 25 a 29 años","2016","159.53"
"Cataluña","Mujeres","De 30 a 34 años","2016","87.71"
"Cataluña","Mujeres","De 35 a 39 años","2016","60.62"
"Cataluña","Mujeres","De 40 a 44 años","2016","52.31"
"Cataluña","Mujeres","De 45 a 49 años","2016","51.69"
"Cataluña","Mujeres","De 50 a 54 años","2016","58.07"
"Cataluña","Mujeres","De 55 a 59 años","2016","71.29"
"Cataluña","Mujeres","De 60 a 64 años","2016","94.80"
"Cataluña","Mujeres","De 65 a 69 años","2016","100.34"
"Cataluña","Mujeres","De 70 a 74 años","2016","84.78"
"Cataluña","Mujeres","75 y más años","2016","71.04"
"Comunitat Valenciana","Hombres","De 10 a 14 años","2016","86.96"
"Comunitat Valenciana","Hombres","De 15 a 19 años","2016","117.72"
"Comunitat Valenciana","Hombres","De 20 a 24 años","2016","127.09"
"Comunitat Valenciana","Hombres","De 25 a 29 años","2016","118.02"
"Comunitat Valenciana","Hombres","De 30 a 34 años","2016","78.60"
"Comunitat Valenciana","Hombres","De 35 a 39 años","2016","51.96"
"Comunitat Valenciana","Hombres","De 40 a 44 años","2016","47.15"
"Comunitat Valenciana","Hombres","De 45 a 49 años","2016","49.62"
"Comunitat Valenciana","Hombres","De 50 a 54 años","2016","57.47"
"Comunitat Valenciana","Hombres","De 55 a 59 años","2016","70.06"
"Comunitat Valenciana","Hombres","De 60 a 64 años","2016","87.07"
"Comunitat Valenciana","Hombres","De 65 a 69 años","2016","80.81"
"Comunitat Valenciana","Hombres","De 70 a 74 años","2016","42.20"
"Comunitat Valenciana","Hombres","75 y más años","2016","23.38"
"Comunitat Valenciana","Mujeres","De 10 a 14 años","2016","87.94"
"Comunitat Valenciana","Mujeres","De 15 a 19 años","2016","120.97"
"Comunitat Valenciana","Mujeres","De 20 a 24 años","2016","150.53"
"Comunitat Valenciana","Mujeres","De 25 a 29 años","2016","108.88"
"Comunitat Valenciana","Mujeres","De 30 a 34 años","2016","72.71"
"Comunitat Valenciana","Mujeres","De 35 a 39 años","2016","57.11"
"Comunitat Valenciana","Mujeres","De 40 a 44 años","2016","55.12"
"Comunitat Valenciana","Mujeres","De 45 a 49 años","2016","58.66"
"Comunitat Valenciana","Mujeres","De 50 a 54 años","2016","65.92"
"Comunitat Valenciana","Mujeres","De 55 a 59 años","2016","80.57"
"Comunitat Valenciana","Mujeres","De 60 a 64 años","2016","88.30"
"Comunitat Valenciana","Mujeres","De 65 a 69 años","2016","66.59"
"Comunitat Valenciana","Mujeres","De 70 a 74 años","2016","41.45"
"Comunitat Valenciana","Mujeres","75 y más años","2016","31.57"
"Extremadura","Hombres","De 10 a 14 años","2016","81.68"
"Extremadura","Hombres","De 15 a 19 años","2016","97.93"
"Extremadura","Hombres","De 20 a 24 años","2016","106.37"
"Extremadura","Hombres","De 25 a 29 años","2016","96.64"
"Extremadura","Hombres","De 30 a 34 años","2016","59.11"
"Extremadura","Hombres","De 35 a 39 años","2016","39.14"
"Extremadura","Hombres","De 40 a 44 años","2016","45.82"
"Extremadura","Hombres","De 45 a 49 años","2016","36.54"
"Extremadura","Hombres","De 50 a 54 años","2016","40.28"
"Extremadura","Hombres","De 55 a 59 años","2016","32.86"
"Extremadura","Hombres","De 60 a 64 años","2016","54.44"
"Extremadura","Hombres","De 65 a 69 años","2016","67.16"
"Extremadura","Hombres","De 70 a 74 años","2016","46.11"
"Extremadura","Hombres","75 y más años","2016","34.56"
"Extremadura","Mujeres","De 10 a 14 años","2016","93.54"
"Extremadura","Mujeres","De 15 a 19 años","2016","121.01"
"Extremadura","Mujeres","De 20 a 24 años","2016","148.57"
"Extremadura","Mujeres","De 25 a 29 años","2016","86.61"
"Extremadura","Mujeres","De 30 a 34 años","2016","64.56"
"Extremadura","Mujeres","De 35 a 39 años","2016","49.02"
"Extremadura","Mujeres","De 40 a 44 años","2016","50.20"
"Extremadura","Mujeres","De 45 a 49 años","2016","47.47"
"Extremadura","Mujeres","De 50 a 54 años","2016","33.18"
"Extremadura","Mujeres","De 55 a 59 años","2016","75.87"
"Extremadura","Mujeres","De 60 a 64 años","2016","74.96"
"Extremadura","Mujeres","De 65 a 69 años","2016","93.74"
"Extremadura","Mujeres","De 70 a 74 años","2016","79.18"
"Extremadura","Mujeres","75 y más años","2016","65.15"
"Galicia","Hombres","De 10 a 14 años","2016","120.37"
"Galicia","Hombres","De 15 a 19 años","2016","153.41"
"Galicia","Hombres","De 20 a 24 años","2016","184.88"
"Galicia","Hombres","De 25 a 29 años","2016","151.46"
"Galicia","Hombres","De 30 a 34 años","2016","92.40"
"Galicia","Hombres","De 35 a 39 años","2016","63.22"
"Galicia","Hombres","De 40 a 44 años","2016","56.11"
"Galicia","Hombres","De 45 a 49 años","2016","55.42"
"Galicia","Hombres","De 50 a 54 años","2016","48.90"
"Galicia","Hombres","De 55 a 59 años","2016","49.11"
"Galicia","Hombres","De 60 a 64 años","2016","53.30"
"Galicia","Hombres","De 65 a 69 años","2016","67.07"
"Galicia","Hombres","De 70 a 74 años","2016","50.91"
"Galicia","Hombres","75 y más años","2016","52.19"
"Galicia","Mujeres","De 10 a 14 años","2016","137.17"
"Galicia","Mujeres","De 15 a 19 años","2016","164.53"
"Galicia","Mujeres","De 20 a 24 años","2016","213.29"
"Galicia","Mujeres","De 25 a 29 años","2016","147.24"
"Galicia","Mujeres","De 30 a 34 años","2016","94.93"
"Galicia","Mujeres","De 35 a 39 años","2016","69.81"
"Galicia","Mujeres","De 40 a 44 años","2016","69.41"
"Galicia","Mujeres","De 45 a 49 años","2016","68.74"
"Galicia","Mujeres","De 50 a 54 años","2016","69.58"
"Galicia","Mujeres","De 55 a 59 años","2016","77.56"
"Galicia","Mujeres","De 60 a 64 años","2016","97.26"
"Galicia","Mujeres","De 65 a 69 años","2016","89.80"
"Galicia","Mujeres","De 70 a 74 años","2016","95.83"
"Galicia","Mujeres","75 y más años","2016","104.42"
"Madrid","Hombres","De 10 a 14 años","2016","138.89"
"Madrid","Hombres","De 15 a 19 años","2016","174.38"
"Madrid","Hombres","De 20 a 24 años","2016","188.06"
"Madrid","Hombres","De 25 a 29 años","2016","170.95"
"Madrid","Hombres","De 30 a 34 años","2016","93.95"
"Madrid","Hombres","De 35 a 39 años","2016","59.16"
"Madrid","Hombres","De 40 a 44 años","2016","49.72"
"Madrid","Hombres","De 45 a 49 años","2016","41.33"
"Madrid","Hombres","De 50 a 54 años","2016","44.67"
"Madrid","Hombres","De 55 a 59 años","2016","45.49"
"Madrid","Hombres","De 60 a 64 años","2016","59.84"
"Madrid","Hombres","De 65 a 69 años","2016","83.25"
"Madrid","Hombres","De 70 a 74 años","2016","103.08"
"Madrid","Hombres","75 y más años","2016","86.22"
"Madrid","Mujeres","De 10 a 14 años","2016","130.73"
"Madrid","Mujeres","De 15 a 19 años","2016","188.45"
"Madrid","Mujeres","De 20 a 24 años","2016","231.35"
"Madrid","Mujeres","De 25 a 29 años","2016","157.02"
"Madrid","Mujeres","De 30 a 34 años","2016","88.99"
"Madrid","Mujeres","De 35 a 39 años","2016","63.09"
"Madrid","Mujeres","De 40 a 44 años","2016","54.02"
"Madrid","Mujeres","De 45 a 49 años","2016","50.88"
"Madrid","Mujeres","De 50 a 54 años","2016","59.31"
"Madrid","Mujeres","De 55 a 59 años","2016","67.12"
"Madrid","Mujeres","De 60 a 64 años","2016","90.91"
"Madrid","Mujeres","De 65 a 69 años","2016","125.56"
"Madrid","Mujeres","De 70 a 74 años","2016","121.26"
"Madrid","Mujeres","75 y más años","2016","99.11"
"Murcia","Hombres","De 10 a 14 años","2016","50.30"
"Murcia","Hombres","De 15 a 19 años","2016","93.94"
"Murcia","Hombres","De 20 a 24 años","2016","116.93"
"Murcia","Hombres","De 25 a 29 años","2016","111.24"
"Murcia","Hombres","De 30 a 34 años","2016","62.51"
"Murcia","Hombres","De 35 a 39 años","2016","32.92"
"Murcia","Hombres","De 40 a 44 años","2016","25.77"
"Murcia","Hombres","De 45 a 49 años","2016","28.41"
"Murcia","Hombres","De 50 a 54 años","2016","32.05"
"Murcia","Hombres","De 55 a 59 años","2016","38.56"
"Murcia","Hombres","De 60 a 64 años","2016","52.78"
"Murcia","Hombres","De 65 a 69 años","2016","51.98"
"Murcia","Hombres","De 70 a 74 años","2016","26.71"
"Murcia","Hombres","75 y más años","2016","23.49"
"Murcia","Mujeres","De 10 a 14 años","2016","51.40"
"Murcia","Mujeres","De 15 a 19 años","2016","75.25"
"Murcia","Mujeres","De 20 a 24 años","2016","111.62"
"Murcia","Mujeres","De 25 a 29 años","2016","77.48"
"Murcia","Mujeres","De 30 a 34 años","2016","44.22"
"Murcia","Mujeres","De 35 a 39 años","2016","31.00"
"Murcia","Mujeres","De 40 a 44 años","2016","32.34"
"Murcia","Mujeres","De 45 a 49 años","2016","35.37"
"Murcia","Mujeres","De 50 a 54 años","2016","45.20"
"Murcia","Mujeres","De 55 a 59 años","2016","49.74"
"Murcia","Mujeres","De 60 a 64 años","2016","66.01"
"Murcia","Mujeres","De 65 a 69 años","2016","46.72"
"Murcia","Mujeres","De 70 a 74 años","2016","30.74"
"Murcia","Mujeres","75 y más años","2016","33.39"
"Navarra","Hombres","De 10 a 14 años","2016","88.38"
"Navarra","Hombres","De 15 a 19 años","2016","163.85"
"Navarra","Hombres","De 20 a 24 años","2016","138.22"
"Navarra","Hombres","De 25 a 29 años","2016","115.78"
"Navarra","Hombres","De 30 a 34 años","2016","81.28"
"Navarra","Hombres","De 35 a 39 años","2016","52.77"
"Navarra","Hombres","De 40 a 44 años","2016","42.33"
"Navarra","Hombres","De 45 a 49 años","2016","33.63"
"Navarra","Hombres","De 50 a 54 años","2016","35.85"
"Navarra","Hombres","De 55 a 59 años","2016","38.95"
"Navarra","Hombres","De 60 a 64 años","2016","53.22"
"Navarra","Hombres","De 65 a 69 años","2016","68.09"
"Navarra","Hombres","De 70 a 74 años","2016","134.48"
"Navarra","Hombres","75 y más años","2016","132.41"
"Navarra","Mujeres","De 10 a 14 años","2016","113.42"
"Navarra","Mujeres","De 15 a 19 años","2016","177.35"
"Navarra","Mujeres","De 20 a 24 años","2016","164.15"
"Navarra","Mujeres","De 25 a 29 años","2016","116.98"
"Navarra","Mujeres","De 30 a 34 años","2016","67.31"
"Navarra","Mujeres","De 35 a 39 años","2016","51.01"
"Navarra","Mujeres","De 40 a 44 años","2016","49.63"
"Navarra","Mujeres","De 45 a 49 años","2016","51.26"
"Navarra","Mujeres","De 50 a 54 años","2016","54.91"
"Navarra","Mujeres","De 55 a 59 años","2016","69.05"
"Navarra","Mujeres","De 60 a 64 años","2016","142.81"
"Navarra","Mujeres","De 65 a 69 años","2016","127.56"
"Navarra","Mujeres","De 70 a 74 años","2016","145.60"
"Navarra","Mujeres","75 y más años","2016","149.38"
"País Vasco","Hombres","De 10 a 14 años","2016","134.00"
"País Vasco","Hombres","De 15 a 19 años","2016","196.49"
"País Vasco","Hombres","De 20 a 24 años","2016","168.57"
"País Vasco","Hombres","De 25 a 29 años","2016","145.38"
"País Vasco","Hombres","De 30 a 34 años","2016","83.45"
"País Vasco","Hombres","De 35 a 39 años","2016","64.08"
"País Vasco","Hombres","De 40 a 44 años","2016","51.55"
"País Vasco","Hombres","De 45 a 49 años","2016","47.04"
"País Vasco","Hombres","De 50 a 54 años","2016","58.34"
"País Vasco","Hombres","De 55 a 59 años","2016","61.87"
"País Vasco","Hombres","De 60 a 64 años","2016","49.29"
"País Vasco","Hombres","De 65 a 69 años","2016","97.57"
"País Vasco","Hombres","De 70 a 74 años","2016","89.51"
"País Vasco","Hombres","75 y más años","2016","90.34"
"País Vasco","Mujeres","De 10 a 14 años","2016","129.52"
"País Vasco","Mujeres","De 15 a 19 años","2016","175.72"
"País Vasco","Mujeres","De 20 a 24 años","2016","210.44"
"País Vasco","Mujeres","De 25 a 29 años","2016","141.71"
"País Vasco","Mujeres","De 30 a 34 años","2016","80.46"
"País Vasco","Mujeres","De 35 a 39 años","2016","68.10"
"País Vasco","Mujeres","De 40 a 44 años","2016","63.25"
"País Vasco","Mujeres","De 45 a 49 años","2016","62.00"
"País Vasco","Mujeres","De 50 a 54 años","2016","76.26"
"País Vasco","Mujeres","De 55 a 59 años","2016","92.60"
"País Vasco","Mujeres","De 60 a 64 años","2016","96.77"
"País Vasco","Mujeres","De 65 a 69 años","2016","120.73"
"País Vasco","Mujeres","De 70 a 74 años","2016","127.73"
"País Vasco","Mujeres","75 y más años","2016","126.63"
"Rioja","Hombres","De 10 a 14 años","2016","64.42"
"Rioja","Hombres","De 15 a 19 años","2016","76.72"
"Rioja","Hombres","De 20 a 24 años","2016","93.06"
"Rioja","Hombres","De 25 a 29 años","2016","79.84"
"Rioja","Hombres","De 30 a 34 años","2016","52.24"
"Rioja","Hombres","De 35 a 39 años","2016","41.10"
"Rioja","Hombres","De 40 a 44 años","2016","27.56"
"Rioja","Hombres","De 45 a 49 años","2016","32.72"
"Rioja","Hombres","De 50 a 54 años","2016","35.11"
"Rioja","Hombres","De 55 a 59 años","2016","27.73"
"Rioja","Hombres","De 60 a 64 años","2016","43.46"
"Rioja","Hombres","De 65 a 69 años","2016","48.32"
"Rioja","Hombres","De 70 a 74 años","2016","51.06"
"Rioja","Hombres","75 y más años","2016","89.84"
"Rioja","Mujeres","De 10 a 14 años","2016","44.14"
"Rioja","Mujeres","De 15 a 19 años","2016","88.96"
"Rioja","Mujeres","De 20 a 24 años","2016","129.14"
"Rioja","Mujeres","De 25 a 29 años","2016","77.27"
"Rioja","Mujeres","De 30 a 34 años","2016","46.15"
"Rioja","Mujeres","De 35 a 39 años","2016","36.36"
"Rioja","Mujeres","De 40 a 44 años","2016","30.12"
"Rioja","Mujeres","De 45 a 49 años","2016","30.99"
"Rioja","Mujeres","De 50 a 54 años","2016","40.70"
"Rioja","Mujeres","De 55 a 59 años","2016","43.51"
"Rioja","Mujeres","De 60 a 64 años","2016","63.19"
"Rioja","Mujeres","De 65 a 69 años","2016","120.41"
"Rioja","Mujeres","De 70 a 74 años","2016","75.29"
"Rioja","Mujeres","75 y más años","2016","104.42"
"Ceuta","Hombres","De 10 a 14 años","2016","45.10"
"Ceuta","Hombres","De 15 a 19 años","2016","595.79"
"Ceuta","Hombres","De 20 a 24 años","2016","188.16"
"Ceuta","Hombres","De 25 a 29 años","2016","137.05"
"Ceuta","Hombres","De 30 a 34 años","2016","93.34"
"Ceuta","Hombres","De 35 a 39 años","2016","73.98"
"Ceuta","Hombres","De 40 a 44 años","2016","37.99"
"Ceuta","Hombres","De 45 a 49 años","2016","48.75"
"Ceuta","Hombres","De 50 a 54 años","2016","29.01"
"Ceuta","Hombres","De 55 a 59 años","2016","22.27"
"Ceuta","Hombres","De 60 a 64 años","2016","43.57"
"Ceuta","Hombres","De 65 a 69 años","2016","52.75"
"Ceuta","Hombres","De 70 a 74 años","2016","0.00"
"Ceuta","Hombres","75 y más años","2016","0.00"
"Ceuta","Mujeres","De 10 a 14 años","2016","110.46"
"Ceuta","Mujeres","De 15 a 19 años","2016","75.76"
"Ceuta","Mujeres","De 20 a 24 años","2016","146.13"
"Ceuta","Mujeres","De 25 a 29 años","2016","146.47"
"Ceuta","Mujeres","De 30 a 34 años","2016","76.62"
"Ceuta","Mujeres","De 35 a 39 años","2016","59.80"
"Ceuta","Mujeres","De 40 a 44 años","2016","51.90"
"Ceuta","Mujeres","De 45 a 49 años","2016","32.45"
"Ceuta","Mujeres","De 50 a 54 años","2016","24.59"
"Ceuta","Mujeres","De 55 a 59 años","2016","53.09"
"Ceuta","Mujeres","De 60 a 64 años","2016","32.21"
"Ceuta","Mujeres","De 65 a 69 años","2016","21.02"
"Ceuta","Mujeres","De 70 a 74 años","2016","0.00"
"Ceuta","Mujeres","75 y más años","2016","40.93"
"Melilla","Hombres","De 10 a 14 años","2016","61.53"
"Melilla","Hombres","De 15 a 19 años","2016","100.50"
"Melilla","Hombres","De 20 a 24 años","2016","123.43"
"Melilla","Hombres","De 25 a 29 años","2016","109.99"
"Melilla","Hombres","De 30 a 34 años","2016","82.65"
"Melilla","Hombres","De 35 a 39 años","2016","59.88"
"Melilla","Hombres","De 40 a 44 años","2016","51.32"
"Melilla","Hombres","De 45 a 49 años","2016","36.89"
"Melilla","Hombres","De 50 a 54 años","2016","33.95"
"Melilla","Hombres","De 55 a 59 años","2016","34.35"
"Melilla","Hombres","De 60 a 64 años","2016","41.74"
"Melilla","Hombres","De 65 a 69 años","2016","43.09"
"Melilla","Hombres","De 70 a 74 años","2016","58.35"
